date,site,exposure,group_name,data_collectors,transect_number,transect_number_2024,tidal_height,quadrat_size,photos,Cover_deadbarnacle,Abietinaria_spp,Anthopleura_elegantissima,Anthopleura_xanthogrammica,Balanus_crenatus,Balanus_glandula,C_finmarkiensis,Chthamalus_dalli,Dead_mussel,Dendrobeania_lichenoides,Encrusting_colonial_ascidians,Halichondria_spp,Haliclona_spp,Hymenamphiastra_cyanocrypta,Membranipora_membranacea,Mitella_polymerus,Mytilus_edulis,Mytilus_californianus,Ophilitaspongia_pennata,Pycnoclavella_stanleyi,Schizoporella_uncornis,Semibalanus_cariosus,Sertularella_spp
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",20,NA,2,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",20,NA,2.5,0.0625,1,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,10,0,35,0,0,0,4,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",20,NA,3,0.0625,1,0,0,2,0,0,0,0,85,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",20,NA,3.5,0.0625,1,5,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,0.2,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,0.5,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,1,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,1.5,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,2,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,2.5,0.0625,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,90,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,3,0.0625,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",27,NA,3.5,0.0625,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,0.2,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,0.5,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,1,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,1.5,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,2,0.0625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,2.5,0.0625,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,80,0,24,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,3,0.0625,1,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,exposed,ghost_shrimp,"Reese,Alec,Aidan,Sophia",29,NA,3.5,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,2.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,3,0.0625,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,75,0,0,0,0,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",36,NA,3.5,0.0625,,2,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,2.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,3,0.0625,,5,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,5,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",39,NA,3.5,0.0625,,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,2.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,3,0.0625,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,60,0,0,0,3,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",44,NA,3.5,0.0625,,0,0,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,2.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,3,0.0625,,2,0,5,0,0,25,0,2,0,0,0,0,0,0,0,10,0,20,0,0,0,25,0
2023-10-11,Wizard_Islet,exposed,Brittle Stars,"Isabel, Morgan, Andy, Kaitlyn",48,NA,3.5,0.0625,,0,0,0,0,0,80,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,2,0.0625,,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,2.5,0.0625,,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,3,0.0625,,0.05,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",12,NA,3.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,2,0.0625,,0,0.25,2,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,2.5,0.0625,,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,3,0.0625,,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",18,NA,3.5,0.0625,,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,2,0.0625,,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,2.5,0.0625,,20,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,3,0.0625,,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",20,NA,3.5,0.0625,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,2,0.0625,,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,2.5,0.0625,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,3,0.0625,,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0
2023-10-11,Wizard_Islet,sheltered,anemones,"Anna, Arthur, Deanna, Sole",21,NA,3.5,0.0625,,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,2,0.0625,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,2.5,0.0625,,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,3,0.0625,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,29,NA,3.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,2,0.0625,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,2.5,0.0625,,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,3,0.0625,,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,30,NA,3.5,0.0625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,2,0.0625,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,2.5,0.0625,,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,3,0.0625,,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,36,NA,3.5,0.0625,,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,38,NA,0.2,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,38,NA,0.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,38,NA,1,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-10-11,Wizard Islet,sheltered,Grunt Sculpins,MIranda_Hana_Sarah_Rory,38,NA,1.5,0.0625,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
